ts,region_id,requests,trips,conversion_rate,avg_price,avg_proposed_price,avg_subsidy,avg_context,conversion_prob_mean,revenue,base_price,elasticity,supply,demand_supply_ratio,utilization,neigh_requests_mean,requests_forward
2025-12-01 14:05:00,1,2,2,1.0,1.188,1.188,0.0,-0.46765,0.5080875,2.376,1.188354695775299,-1.512188824181622,15,0.13333333332444444,0.13333333332444444,0.9257662325143556,1.0
2025-12-01 14:10:00,1,3,3,1.0,0.6880000000000001,1.188,0.5,0.27973333333333333,0.8554433333333332,2.064,1.188354695775299,-1.512188824181622,8,0.374999999953125,0.374999999953125,1.0591070164432113,1.0
2025-12-01 14:15:00,1,1,1,1.0,0.688,1.188,0.5,-0.1455,0.905791,0.688,1.188354695775299,-1.512188824181622,19,0.052631578944598335,0.052631578944598335,1.0742337664774435,2.0
2025-12-01 14:20:00,1,1,1,1.0,0.688,1.188,0.5,-0.6755,0.849833,0.688,1.188354695775299,-1.512188824181622,8,0.124999999984375,0.124999999984375,1.3383755826726103,3.0
2025-12-01 14:25:00,1,5,5,1.0,0.488,1.188,0.7,0.009119999999999994,0.8607913999999999,2.44,1.188354695775299,-1.512188824181622,8,0.624999999921875,0.624999999921875,1.3232488326383778,3.0
2025-12-01 14:30:00,1,1,1,1.0,1.188,1.188,0.0,0.4161,0.71424,1.188,1.188354695775299,-1.512188824181622,7,0.1428571428367347,0.1428571428367347,1.9848732489575667,3.0
2025-12-01 14:40:00,1,1,1,1.0,0.688,1.188,0.5,0.2109,0.932116,0.688,1.188354695775299,-1.512188824181622,14,0.07142857142346938,0.07142857142346938,1.1899080487095224,1.0
2025-12-01 14:45:00,1,3,3,1.0,0.5213333333333333,1.188,0.6666666666666666,-0.5928666666666667,0.8858593333333333,1.5639999999999998,1.188354695775299,-1.512188824181622,11,0.2727272727024793,0.2727272727024793,0.33837558317671074,1.0
2025-12-01 14:50:00,1,1,1,1.0,0.688,1.188,0.5,-0.3153,0.890267,0.688,1.188354695775299,-1.512188824181622,12,0.08333333332638888,0.08333333332638888,0.0,1.0
2025-12-01 15:10:00,1,2,2,1.0,0.188,1.188,1.0,1.0154,0.995098,0.376,1.188354695775299,-1.512188824181622,16,0.1249999999921875,0.1249999999921875,3.9257662310020542,5.0
2025-12-01 15:15:00,1,1,1,1.0,0.188,1.188,1.0,-1.1445,0.959805,0.188,1.188354695775299,-1.512188824181622,17,0.0588235294083045,0.0588235294083045,1.2050347987437549,3.0
2025-12-01 15:20:00,1,4,3,0.75,0.563,1.188,0.625,-0.18925,0.90565975,1.5639999999999998,1.188354695775299,-1.512188824181622,15,0.2666666666488889,0.19999999998666668,2.0591070159391105,2.0
2025-12-01 15:25:00,1,1,1,1.0,1.188,1.188,0.0,-0.8059,0.42411,1.188,1.188354695775299,-1.512188824181622,13,0.07692307691715976,0.07692307691715976,1.5873906488335443,2.0
2025-12-01 15:30:00,1,1,1,1.0,0.188,1.188,1.0,-1.0416,0.963592,0.188,1.188354695775299,-1.512188824181622,15,0.06666666666222222,0.06666666666222222,0.7949652002480444,1.0
2025-12-01 15:35:00,1,2,2,1.0,0.688,1.188,0.5,0.13045,0.7969649999999999,1.376,1.188354695775299,-1.512188824181622,10,0.19999999998,0.19999999998,0.9999999994958996,1.0
2025-12-01 15:40:00,1,3,3,1.0,0.5213333333333333,1.188,0.6666666666666666,0.10310000000000001,0.9500133333333333,1.5639999999999998,1.188354695775299,-1.512188824181622,12,0.24999999997916666,0.24999999997916666,0.2641418161951667,1.0
2025-12-01 15:45:00,1,3,3,1.0,0.3546666666666667,1.188,0.8333333333333334,-0.4656,0.955869,1.064,1.188354695775299,-1.512188824181622,15,0.19999999998666668,0.19999999998666668,1.6025173988677772,1.0
2025-12-01 15:55:00,1,3,3,1.0,0.18800000000000003,1.188,1.0,0.054500000000000014,0.9867223333333334,0.5640000000000001,1.188354695775299,-1.512188824181622,8,0.374999999953125,0.374999999953125,2.471716366097365,3.0
2025-12-01 16:00:00,1,1,1,1.0,0.188,1.188,1.0,0.1856,0.989047,0.188,1.188354695775299,-1.512188824181622,16,0.06249999999609375,0.06249999999609375,1.3383755826726103,1.0
2025-12-01 16:05:00,1,1,1,1.0,0.188,1.188,1.0,0.5133,0.992083,0.188,1.188354695775299,-1.512188824181622,11,0.09090909090082644,0.09090909090082644,0.9257662325143556,1.0
2025-12-01 16:10:00,1,1,1,1.0,0.188,1.188,1.0,-0.3088,0.982167,0.188,1.188354695775299,-1.512188824181622,18,0.05555555555246913,0.05555555555246913,1.925766232010255,4.0
2025-12-01 16:15:00,1,5,5,1.0,0.288,1.188,0.9,0.026500000000000003,0.9738514,1.44,1.188354695775299,-1.512188824181622,11,0.45454545450413225,0.45454545450413225,0.2641418161951667,5.0
2025-12-01 16:20:00,1,3,3,1.0,0.5213333333333333,1.188,0.6666666666666666,0.3529,0.905175,1.564,1.188354695775299,-1.512188824181622,15,0.19999999998666668,0.19999999998666668,2.33837558216851,2.0
2025-12-01 16:25:00,1,2,2,1.0,0.43799999999999994,1.188,0.75,0.28545,0.9569595,0.8759999999999999,1.188354695775299,-1.512188824181622,8,0.24999999996875,0.24999999996875,1.0591070164432113,2.0
2025-12-01 16:30:00,1,2,2,1.0,0.43799999999999994,1.188,0.75,-0.15019999999999997,0.956294,0.8759999999999999,1.188354695775299,-1.512188824181622,10,0.19999999998,0.19999999998,1.3232488326383778,1.0
2025-12-01 16:35:00,1,1,1,1.0,0.688,1.188,0.5,-0.395,0.882233,0.688,1.188354695775299,-1.512188824181622,17,0.0588235294083045,0.0588235294083045,2.7358581822925325,2.0
2025-12-01 16:40:00,1,1,1,1.0,0.188,1.188,1.0,-0.5371,0.977697,0.188,1.188354695775299,-1.512188824181622,10,0.09999999999,0.09999999999,1.353502332706843,1.0
2025-12-01 16:45:00,1,1,1,1.0,0.688,1.188,0.5,0.4161,0.944005,0.688,1.188354695775299,-1.512188824181622,15,0.06666666666222222,0.06666666666222222,1.8666592150629437,4.0
2025-12-01 17:15:00,1,1,1,1.0,0.188,1.188,1.0,-0.351,0.981413,0.188,1.188354695775299,-1.512188824181622,13,0.07692307691715976,0.07692307691715976,0.9999999994958996,2.0
2025-12-01 17:20:00,1,3,3,1.0,1.0213333333333334,1.188,0.16666666666666666,0.5602666666666667,0.8072806666666666,3.064,1.188354695775299,-1.512188824181622,14,0.21428571427040816,0.21428571427040816,0.0,1.0
2025-12-01 17:25:00,1,1,0,0.0,1.188,1.188,0.0,-0.4036,0.524084,0.0,1.188354695775299,-1.512188824181622,13,0.07692307691715976,0.0,2.2050347982396543,1.0
2025-12-01 17:30:00,1,1,1,1.0,0.688,1.188,0.5,0.1716,0.929585,0.688,1.188354695775299,-1.512188824181622,11,0.09090909090082644,0.09090909090082644,1.2641418156910664,2.0
2025-12-01 17:35:00,1,4,3,0.75,0.813,1.188,0.375,0.014300000000000004,0.77644275,2.064,1.188354695775299,-1.512188824181622,10,0.39999999996,0.29999999997,1.3974825996199218,1.0
2025-12-01 17:40:00,1,5,3,0.6,0.688,1.188,0.5,-0.23814000000000002,0.7858644,1.064,1.188354695775299,-1.512188824181622,17,0.2941176470415225,0.1764705882249135,1.3974825996199218,1.0
2025-12-01 17:50:00,1,2,1,0.5,0.688,1.188,0.5,-0.0214,0.9158545,0.688,1.188354695775299,-1.512188824181622,14,0.14285714284693876,0.07142857142346938,1.3974825996199218,1.0
2025-12-01 17:55:00,1,2,2,1.0,0.43799999999999994,1.188,0.75,-0.0684,0.9474085,0.8759999999999999,1.188354695775299,-1.512188824181622,12,0.16666666665277777,0.16666666665277777,2.1182140328864225,2.0
2025-12-01 18:00:00,1,1,1,1.0,0.188,1.188,1.0,0.0784,0.987823,0.188,1.188354695775299,-1.512188824181622,8,0.124999999984375,0.124999999984375,1.7924254480813997,2.0
2025-12-01 18:05:00,1,2,2,1.0,0.43799999999999994,1.188,0.75,0.39225,0.9593595,0.8759999999999999,1.188354695775299,-1.512188824181622,23,0.08695652173534972,0.08695652173534972,1.2641418156910664,3.0
2025-12-01 18:10:00,1,1,1,1.0,0.688,1.188,0.5,0.3021,0.937663,0.688,1.188354695775299,-1.512188824181622,12,0.08333333332638888,0.08333333332638888,1.6616244158150884,2.0
2025-12-01 18:20:00,1,4,4,1.0,0.813,1.188,0.375,-0.1615,0.757578,3.252,1.188354695775299,-1.512188824181622,8,0.4999999999375,0.4999999999375,0.6025173993718774,1.0
2025-12-01 18:25:00,1,2,1,0.5,0.688,1.188,0.5,-0.16329999999999997,0.734899,0.188,1.188354695775299,-1.512188824181622,10,0.19999999998,0.09999999999,0.3974826001240222,2.0
2025-12-01 18:30:00,1,1,1,1.0,0.188,1.188,1.0,0.1211,0.988325,0.188,1.188354695775299,-1.512188824181622,13,0.07692307691715976,0.07692307691715976,1.2641418156910664,1.0
2025-12-01 18:35:00,1,1,0,0.0,1.188,1.188,0.0,-0.0826,0.602865,0.0,1.188354695775299,-1.512188824181622,12,0.08333333332638888,0.0,1.4691766149389214,2.0
2025-12-01 18:40:00,1,2,2,1.0,0.43799999999999994,1.188,0.75,0.13045,0.9681299999999999,0.8759999999999999,1.188354695775299,-1.512188824181622,12,0.16666666665277777,0.16666666665277777,1.3974825996199218,2.0
2025-12-01 18:50:00,1,1,1,1.0,0.188,1.188,1.0,0.1246,0.988366,0.188,1.188354695775299,-1.512188824181622,11,0.09090909090082644,0.09090909090082644,1.7949651997439442,2.0
2025-12-01 18:55:00,1,1,0,0.0,1.188,1.188,0.0,-0.3583,0.535368,0.0,1.188354695775299,-1.512188824181622,4,0.2499999999375,0.0,0.9999999994958996,2.0
2025-12-01 19:05:00,1,1,1,1.0,0.688,1.188,0.5,0.0278,0.919572,0.688,1.188354695775299,-1.512188824181622,14,0.07142857142346938,0.07142857142346938,1.6616244158150884,1.0
2025-12-01 19:10:00,1,2,2,1.0,0.43799999999999994,1.188,0.75,-0.2204,0.9401550000000001,0.8759999999999999,1.188354695775299,-1.512188824181622,9,0.22222222219753085,0.22222222219753085,1.530823383548777,2.0
2025-12-01 19:15:00,1,2,2,1.0,0.188,1.188,1.0,0.18585000000000002,0.98901,0.376,1.188354695775299,-1.512188824181622,10,0.19999999998,0.19999999998,0.5282836323903334,2.0
2025-12-01 19:20:00,1,3,2,0.6666666666666666,0.5213333333333333,1.188,0.6666666666666666,-0.3072333333333333,0.8751066666666666,0.376,1.188354695775299,-1.512188824181622,9,0.3333333332962963,0.22222222219753085,1.1899080487095224,2.0
2025-12-01 19:30:00,1,2,2,1.0,0.43799999999999994,1.188,0.75,0.14125,0.9609825000000001,0.8759999999999999,1.188354695775299,-1.512188824181622,12,0.16666666665277777,0.16666666665277777,1.6025173988677772,1.0
2025-12-01 19:35:00,1,1,1,1.0,0.688,1.188,0.5,-0.1978,0.901231,0.688,1.188354695775299,-1.512188824181622,9,0.11111111109876542,0.11111111109876542,0.5282836323903334,2.0
2025-12-01 19:40:00,1,2,2,1.0,0.688,1.188,0.5,0.019549999999999998,0.917368,1.376,1.188354695775299,-1.512188824181622,10,0.19999999998,0.19999999998,0.7949652002480444,2.0
2025-12-01 19:55:00,1,1,1,1.0,0.688,1.188,0.5,0.1871,0.930594,0.688,1.188354695775299,-1.512188824181622,21,0.04761904761678005,0.04761904761678005,1.7333184311340883,2.0
2025-12-01 20:05:00,1,2,2,1.0,0.938,1.188,0.25,0.7795,0.8034705,1.876,1.188354695775299,-1.512188824181622,14,0.14285714284693876,0.14285714284693876,0.7358581833007329,1.0
2025-12-01 20:10:00,1,2,1,0.5,0.688,1.188,0.5,0.10855000000000001,0.8260265,0.188,1.188354695775299,-1.512188824181622,12,0.16666666665277777,0.08333333332638888,2.5434103814163653,1.0
2025-12-01 20:15:00,1,2,2,1.0,0.43799999999999994,1.188,0.75,-0.04369999999999999,0.934457,0.8759999999999999,1.188354695775299,-1.512188824181622,12,0.16666666665277777,0.16666666665277777,1.3383755826726103,2.0
2025-12-01 20:20:00,1,2,2,1.0,1.188,1.188,0.0,0.25949999999999995,0.6723115,2.376,1.188354695775299,-1.512188824181622,14,0.14285714284693876,0.14285714284693876,0.3974826001240222,1.0
2025-12-01 20:25:00,1,1,1,1.0,1.188,1.188,0.0,0.1008,0.645847,1.188,1.188354695775299,-1.512188824181622,16,0.06249999999609375,0.06249999999609375,1.1333407834247553,2.0
2025-12-01 20:30:00,1,2,1,0.5,0.688,1.188,0.5,-0.5346,0.7775795,0.188,1.188354695775299,-1.512188824181622,9,0.22222222219753085,0.11111111109876542,0.6616244163191889,2.0
2025-12-01 20:35:00,1,2,2,1.0,0.688,1.188,0.5,-0.1519,0.9052089999999999,1.376,1.188354695775299,-1.512188824181622,11,0.18181818180165288,0.18181818180165288,1.4717163666014659,1.0
2025-12-01 20:40:00,1,2,2,1.0,0.688,1.188,0.5,0.27655,0.9339325,1.376,1.188354695775299,-1.512188824181622,17,0.117647058816609,0.117647058816609,2.3974825991158215,2.0
2025-12-01 20:45:00,1,1,1,1.0,0.688,1.188,0.5,-1.0332,0.798279,0.688,1.188354695775299,-1.512188824181622,11,0.09090909090082644,0.09090909090082644,1.0742337664774435,1.0
2025-12-01 20:50:00,1,2,1,0.5,0.688,1.188,0.5,-0.15439999999999998,0.823511,0.188,1.188354695775299,-1.512188824181622,13,0.15384615383431952,0.07692307691715976,0.3974826001240222,4.0
2025-12-01 20:55:00,1,2,2,1.0,0.688,1.188,0.5,-0.08875,0.827371,1.376,1.188354695775299,-1.512188824181622,13,0.15384615383431952,0.15384615383431952,2.1333407829206545,1.0
2025-12-01 21:00:00,1,2,2,1.0,1.188,1.188,0.0,-0.12445,0.592745,2.376,1.188354695775299,-1.512188824181622,14,0.14285714284693876,0.14285714284693876,0.7949652002480444,1.0
2025-12-01 21:05:00,1,1,1,1.0,0.188,1.188,1.0,-0.2926,0.982449,0.188,1.188354695775299,-1.512188824181622,12,0.08333333332638888,0.08333333332638888,2.015126749026032,2.0
2025-12-01 21:10:00,1,1,1,1.0,0.188,1.188,1.0,0.4058,0.991193,0.188,1.188354695775299,-1.512188824181622,12,0.08333333332638888,0.08333333332638888,2.8691989662213877,2.0
2025-12-01 21:15:00,1,2,2,1.0,0.688,1.188,0.5,0.1155,0.8384294999999999,1.376,1.188354695775299,-1.512188824181622,9,0.22222222219753085,0.22222222219753085,2.456589616063133,1.0
2025-12-01 21:25:00,1,1,0,0.0,1.188,1.188,0.0,-0.2551,0.56092,0.0,1.188354695775299,-1.512188824181622,16,0.06249999999609375,0.0,1.530823383548777,4.0
2025-12-01 21:35:00,1,2,1,0.5,0.688,1.188,0.5,-0.19720000000000001,0.900624,0.688,1.188354695775299,-1.512188824181622,11,0.18181818180165288,0.09090909090082644,2.1308010312581107,1.0
2025-12-01 21:40:00,1,2,1,0.5,0.688,1.188,0.5,-0.021650000000000003,0.7302905,0.188,1.188354695775299,-1.512188824181622,7,0.2857142856734694,0.1428571428367347,2.1333407829206545,2.0
2025-12-01 21:55:00,1,1,1,1.0,0.688,1.188,0.5,-0.5306,0.867398,0.688,1.188354695775299,-1.512188824181622,11,0.09090909090082644,0.09090909090082644,2.33837558216851,1.0
2025-12-01 22:00:00,1,2,1,0.5,0.938,1.188,0.25,0.1081,0.780369,0.688,1.188354695775299,-1.512188824181622,12,0.16666666665277777,0.08333333332638888,1.9999999989917991,1.0
2025-12-01 22:05:00,1,1,1,1.0,0.188,1.188,1.0,0.5076,0.992038,0.188,1.188354695775299,-1.512188824181622,17,0.0588235294083045,0.0588235294083045,1.5282836318862332,2.0
2025-12-01 22:10:00,1,4,4,1.0,0.688,1.188,0.5,-0.09817499999999998,0.845008,2.752,1.188354695775299,-1.512188824181622,10,0.39999999996,0.39999999996,2.2641418151869654,2.0
2025-12-01 22:30:00,1,1,1,1.0,0.188,1.188,1.0,0.2202,0.989416,0.188,1.188354695775299,-1.512188824181622,9,0.11111111109876542,0.11111111109876542,0.6025173993718774,2.0
2025-12-01 00:00:00,2,4,3,0.75,1.822,2.572,0.75,-0.14835,0.83418775,4.716,2.572128610553908,-1.9359431836622272,17,0.235294117633218,0.1764705882249135,7.999999986627026,2.0
2025-12-01 00:05:00,2,8,7,0.875,1.822,2.572,0.75,0.1620875,0.90028375,13.004000000000001,2.572128610553908,-1.9359431836622272,12,0.6666666666111111,0.5833333332847223,1.9999999966567565,5.0
2025-12-01 00:10:00,2,5,4,0.8,2.072,2.572,0.5,-0.18838,0.767517,7.788,2.572128610553908,-1.9359431836622272,13,0.3846153845857988,0.30769230766863903,3.999999993313513,3.0
2025-12-01 00:15:00,2,2,1,0.5,2.072,2.572,0.5,-0.42585,0.6938759999999999,1.572,2.572128610553908,-1.9359431836622272,9,0.22222222219753085,0.11111111109876542,0.9999999983283783,3.0
2025-12-01 00:20:00,2,6,6,1.0,1.9053333333333333,2.572,0.6666666666666666,0.009383333333333336,0.847534,11.432,2.572128610553908,-1.9359431836622272,14,0.4285714285408163,0.4285714285408163,1.9999999966567565,4.0
2025-12-01 00:25:00,2,8,7,0.875,2.2595,2.572,0.3125,0.0708375,0.7464857500000001,16.004,2.572128610553908,-1.9359431836622272,9,0.8888888887901234,0.777777777691358,0.9999999983283783,6.0
2025-12-01 00:30:00,2,10,8,0.8,2.272,2.572,0.3,0.25427,0.7758731,18.576,2.572128610553908,-1.9359431836622272,16,0.6249999999609375,0.49999999996875,1.9999999966567565,3.0
2025-12-01 00:35:00,2,5,4,0.8,2.072,2.572,0.5,-0.016999999999999998,0.7728016,7.788,2.572128610553908,-1.9359431836622272,7,0.7142857141836735,0.5714285713469388,4.999999991641891,3.0
2025-12-01 00:40:00,2,3,2,0.6666666666666666,2.072,2.572,0.5,0.04229999999999998,0.8164523333333333,3.644,2.572128610553908,-1.9359431836622272,9,0.3333333332962963,0.22222222219753085,2.999999994985135,2.0
2025-12-01 00:45:00,2,4,4,1.0,2.197,2.572,0.375,-0.0527,0.76727925,8.788,2.572128610553908,-1.9359431836622272,19,0.21052631577839334,0.21052631577839334,1.9999999966567565,2.0
2025-12-01 00:50:00,2,4,4,1.0,2.072,2.572,0.5,0.032549999999999996,0.7928075,8.288,2.572128610553908,-1.9359431836622272,9,0.4444444443950617,0.4444444443950617,3.999999993313513,5.0
2025-12-01 00:55:00,2,6,3,0.5,2.1553333333333335,2.572,0.4166666666666667,-0.2768,0.7164468333333334,6.716,2.572128610553908,-1.9359431836622272,14,0.4285714285408163,0.21428571427040816,1.9999999966567565,5.0
2025-12-01 01:00:00,2,2,1,0.5,1.822,2.572,0.75,0.5452,0.901386,1.572,2.572128610553908,-1.9359431836622272,10,0.19999999998,0.09999999999,0.9999999983283783,2.0
2025-12-01 01:05:00,2,5,4,0.8,2.1719999999999997,2.572,0.4,-0.11726,0.7595758,8.288,2.572128610553908,-1.9359431836622272,13,0.3846153845857988,0.30769230766863903,1.9999999966567565,4.0
2025-12-01 01:10:00,2,3,2,0.6666666666666666,1.9053333333333333,2.572,0.6666666666666666,0.3466666666666667,0.8985056666666665,3.644,2.572128610553908,-1.9359431836622272,10,0.29999999997,0.19999999998,0.9999999983283783,1.0
2025-12-01 01:15:00,2,3,0,0.0,2.2386666666666666,2.572,0.3333333333333333,0.24499999999999997,0.8144716666666666,0.0,2.572128610553908,-1.9359431836622272,13,0.2307692307514793,0.0,0.9999999983283783,7.0
2025-12-01 01:20:00,2,4,4,1.0,1.822,2.572,0.75,0.47695,0.91578075,7.288,2.572128610553908,-1.9359431836622272,12,0.33333333330555553,0.33333333330555553,2.999999994985135,6.0
2025-12-01 01:25:00,2,6,5,0.8333333333333334,1.9053333333333333,2.572,0.6666666666666666,0.23801666666666668,0.8584298333333332,8.86,2.572128610553908,-1.9359431836622272,14,0.4285714285408163,0.35714285711734695,0.9999999983283783,1.0
2025-12-01 01:30:00,2,3,3,1.0,2.4053333333333335,2.572,0.16666666666666666,0.4654,0.7602866666666667,7.216,2.572128610553908,-1.9359431836622272,16,0.18749999998828126,0.18749999998828126,2.999999994985135,2.0
2025-12-01 01:35:00,2,3,3,1.0,2.072,2.572,0.5,-0.2191666666666667,0.7877363333333333,6.216,2.572128610553908,-1.9359431836622272,9,0.3333333332962963,0.3333333332962963,0.9999999983283783,3.0
2025-12-01 01:40:00,2,2,2,1.0,1.572,2.572,1.0,0.31994999999999996,0.9559625,3.144,2.572128610553908,-1.9359431836622272,16,0.1249999999921875,0.1249999999921875,1.9999999966567565,6.0
2025-12-01 01:45:00,2,2,1,0.5,2.072,2.572,0.5,0.11115,0.8506560000000001,2.072,2.572128610553908,-1.9359431836622272,19,0.10526315788919667,0.052631578944598335,1.9999999966567565,2.0
2025-12-01 01:50:00,2,5,4,0.8,1.8719999999999999,2.572,0.7,-0.07282000000000002,0.8197286,6.788,2.572128610553908,-1.9359431836622272,15,0.3333333333111111,0.2666666666488889,1.9999999966567565,5.0
2025-12-01 01:55:00,2,5,4,0.8,2.272,2.572,0.3,-0.3269,0.6582182,8.788,2.572128610553908,-1.9359431836622272,14,0.35714285711734695,0.2857142856938775,4.999999991641891,6.0
2025-12-01 02:00:00,2,2,1,0.5,2.072,2.572,0.5,0.22575,0.821809,1.572,2.572128610553908,-1.9359431836622272,16,0.1249999999921875,0.06249999999609375,1.9999999966567565,2.0
2025-12-01 02:05:00,2,4,3,0.75,2.072,2.572,0.5,0.32735,0.85818025,5.716,2.572128610553908,-1.9359431836622272,14,0.2857142856938775,0.21428571427040816,1.9999999966567565,2.0
2025-12-01 02:10:00,2,1,0,0.0,2.572,2.572,0.0,1.4275,0.872976,0.0,2.572128610553908,-1.9359431836622272,12,0.08333333332638888,0.0,3.999999993313513,1.0
2025-12-01 02:15:00,2,7,6,0.8571428571428571,2.072,2.572,0.5,-0.16617142857142858,0.7580038571428572,11.932,2.572128610553908,-1.9359431836622272,10,0.69999999993,0.59999999994,1.9999999966567565,3.0
2025-12-01 02:20:00,2,6,5,0.8333333333333334,1.9053333333333333,2.572,0.6666666666666666,-0.10145,0.8370038333333333,8.86,2.572128610553908,-1.9359431836622272,6,0.9999999998333333,0.8333333331944445,0.0,2.0
2025-12-01 02:25:00,2,1,1,1.0,1.572,2.572,1.0,0.0948,0.945464,1.572,2.572128610553908,-1.9359431836622272,19,0.052631578944598335,0.052631578944598335,1.9999999966567565,2.0
2025-12-01 02:30:00,2,2,2,1.0,2.072,2.572,0.5,-0.26575,0.7947625,4.144,2.572128610553908,-1.9359431836622272,13,0.15384615383431952,0.15384615383431952,1.9999999966567565,4.0
2025-12-01 02:35:00,2,3,1,0.3333333333333333,2.572,2.572,0.0,-0.06093333333333334,0.6048273333333333,2.572,2.572128610553908,-1.9359431836622272,13,0.2307692307514793,0.07692307691715976,4.999999991641891,5.0
2025-12-01 02:40:00,2,6,6,1.0,1.9886666666666668,2.572,0.5833333333333334,-0.30960000000000004,0.7548185,11.932,2.572128610553908,-1.9359431836622272,14,0.4285714285408163,0.4285714285408163,0.9999999983283783,1.0
2025-12-01 02:45:00,2,2,1,0.5,2.322,2.572,0.25,0.042649999999999993,0.7502255,2.072,2.572128610553908,-1.9359431836622272,17,0.117647058816609,0.0588235294083045,0.9999999983283783,2.0
2025-12-01 02:50:00,2,5,5,1.0,2.072,2.572,0.5,-0.14558000000000001,0.8006484,10.36,2.572128610553908,-1.9359431836622272,16,0.31249999998046873,0.31249999998046873,1.9999999966567565,2.0
2025-12-01 02:55:00,2,6,6,1.0,1.9053333333333333,2.572,0.6666666666666666,-0.17488333333333336,0.8266751666666666,11.432,2.572128610553908,-1.9359431836622272,25,0.2399999999904,0.2399999999904,0.9999999983283783,5.0
2025-12-01 03:00:00,2,2,2,1.0,2.322,2.572,0.25,0.3679,0.797457,4.644,2.572128610553908,-1.9359431836622272,13,0.15384615383431952,0.15384615383431952,1.9999999966567565,6.0
2025-12-01 03:05:00,2,2,1,0.5,2.322,2.572,0.25,0.20754999999999998,0.77684,2.572,2.572128610553908,-1.9359431836622272,14,0.14285714284693876,0.07142857142346938,0.0,4.0
2025-12-01 03:10:00,2,1,1,1.0,2.072,2.572,0.5,0.1063,0.850091,2.072,2.572128610553908,-1.9359431836622272,9,0.11111111109876542,0.11111111109876542,5.99999998997027,9.0
2025-12-01 03:15:00,2,3,2,0.6666666666666666,1.9053333333333333,2.572,0.6666666666666666,0.1334,0.7997803333333334,3.144,2.572128610553908,-1.9359431836622272,4,0.7499999998125,0.499999999875,0.0,2.0
2025-12-01 03:20:00,2,2,2,1.0,2.072,2.572,0.5,0.1921,0.817248,4.144,2.572128610553908,-1.9359431836622272,8,0.24999999996875,0.24999999996875,2.999999994985135,1.0
2025-12-01 03:25:00,2,2,2,1.0,2.072,2.572,0.5,0.5816,0.8992845,4.144,2.572128610553908,-1.9359431836622272,18,0.11111111110493826,0.11111111110493826,1.9999999966567565,1.0
2025-12-01 03:30:00,2,4,4,1.0,2.197,2.572,0.375,-0.129725,0.73140175,8.788,2.572128610553908,-1.9359431836622272,15,0.2666666666488889,0.2666666666488889,3.999999993313513,4.0
2025-12-01 03:35:00,2,5,5,1.0,2.272,2.572,0.3,-0.07096,0.738203,11.36,2.572128610553908,-1.9359431836622272,11,0.45454545450413225,0.45454545450413225,3.999999993313513,2.0
2025-12-01 03:40:00,2,1,1,1.0,2.572,2.572,0.0,0.6222,0.754394,2.572,2.572128610553908,-1.9359431836622272,12,0.08333333332638888,0.08333333332638888,2.999999994985135,4.0
2025-12-01 03:45:00,2,2,1,0.5,2.322,2.572,0.25,-0.1328,0.69417,2.072,2.572128610553908,-1.9359431836622272,17,0.117647058816609,0.0588235294083045,2.999999994985135,6.0
2025-12-01 03:50:00,2,2,2,1.0,1.572,2.572,1.0,0.0935,0.945385,3.144,2.572128610553908,-1.9359431836622272,12,0.16666666665277777,0.16666666665277777,0.9999999983283783,5.0
2025-12-01 03:55:00,2,5,4,0.8,1.972,2.572,0.6,-0.3174,0.7950634,7.788,2.572128610553908,-1.9359431836622272,18,0.2777777777623457,0.22222222220987653,1.9999999966567565,6.0
2025-12-01 04:00:00,2,6,5,0.8333333333333334,2.072,2.572,0.5,0.1839833333333333,0.8328113333333333,9.86,2.572128610553908,-1.9359431836622272,20,0.299999999985,0.2499999999875,3.999999993313513,3.0
2025-12-01 04:05:00,2,4,4,1.0,2.072,2.572,0.5,-0.016650000000000026,0.7993605,8.288,2.572128610553908,-1.9359431836622272,16,0.249999999984375,0.249999999984375,1.9999999966567565,7.0
2025-12-01 04:10:00,2,9,8,0.8888888888888888,2.1275555555555554,2.572,0.4444444444444444,0.10106666666666667,0.7920284444444445,16.576,2.572128610553908,-1.9359431836622272,11,0.8181818181074381,0.7272727272066115,1.9999999966567565,3.0
2025-12-01 04:15:00,2,2,2,1.0,1.822,2.572,0.75,0.24580000000000002,0.9060900000000001,3.644,2.572128610553908,-1.9359431836622272,8,0.24999999996875,0.24999999996875,2.999999994985135,4.0
2025-12-01 04:20:00,2,1,1,1.0,1.572,2.572,1.0,-0.2999,0.921149,1.572,2.572128610553908,-1.9359431836622272,14,0.07142857142346938,0.07142857142346938,3.999999993313513,2.0
2025-12-01 04:25:00,2,1,1,1.0,1.572,2.572,1.0,0.1057,0.94602,1.572,2.572128610553908,-1.9359431836622272,13,0.07692307691715976,0.07692307691715976,3.999999993313513,3.0
2025-12-01 04:30:00,2,4,4,1.0,2.447,2.572,0.125,0.08812500000000001,0.68338125,9.788,2.572128610553908,-1.9359431836622272,15,0.2666666666488889,0.2666666666488889,1.9999999966567565,5.0
2025-12-01 04:35:00,2,2,2,1.0,1.822,2.572,0.75,0.6246,0.935956,3.644,2.572128610553908,-1.9359431836622272,16,0.1249999999921875,0.1249999999921875,0.9999999983283783,2.0
